-5.0000000000000000e+00 0.0000000000000000e+00 9.5464611467108782e-07 1.8084876152970338e-02
-4.9995000000000003e+00 0.0000000000000000e+00 9.5609048057365246e-07 1.8066428163364030e-02
-4.9989999999999997e+00 0.0000000000000000e+00 9.5753702108394147e-07 1.8074228962619423e-02
-4.9984999999999999e+00 0.0000000000000000e+00 9.5898573902726503e-07 1.8080940424097854e-02
-4.9980000000000002e+00 0.0000000000000000e+00 9.6043663767892927e-07 1.8065895564232767e-02
-4.9974999999999996e+00 0.0000000000000000e+00 9.6188972096574592e-07 1.8081417835429939e-02
-4.9969999999999999e+00 0.0000000000000000e+00 9.6334499128730192e-07 1.8077713023194032e-02
-4.9965000000000002e+00 0.0000000000000000e+00 9.6480245187666931e-07 1.8072531137939055e-02
-4.9960000000000004e+00 0.0000000000000000e+00 9.6626210744208454e-07 1.8087120799930283e-02
-4.9954999999999998e+00 0.0000000000000000e+00 9.6772395920714704e-07 1.8068442422721754e-02
-4.9950000000000001e+00 0.0000000000000000e+00 9.6918801173821060e-07 1.8086078418998775e-02
-4.9945000000000004e+00 0.0000000000000000e+00 9.7065426751653985e-07 1.8081246786134455e-02
-4.9939999999999998e+00 0.0000000000000000e+00 9.7212273213592916e-07 1.8071996071033616e-02
-4.9935000000000000e+00 0.0000000000000000e+00 9.7359340567456644e-07 1.8089657710373550e-02
-4.9930000000000003e+00 0.0000000000000000e+00 9.7506629406963787e-07 1.8073760597713092e-02
-4.9924999999999997e+00 0.0000000000000000e+00 9.7654139829720811e-07 1.8080334545158196e-02
-4.9920000000000000e+00 0.0000000000000000e+00 9.7801872414105041e-07 1.8087700342573454e-02
-4.9915000000000003e+00 0.0000000000000000e+00 9.7949827254703122e-07 1.8072374490797238e-02
-4.9909999999999997e+00 0.0000000000000000e+00 9.8098004872199908e-07 1.8093464273061827e-02
-4.9904999999999999e+00 0.0000000000000000e+00 9.8246405581640409e-07 1.8077733442222944e-02
-4.9900000000000002e+00 0.0000000000000000e+00 9.8395029587487305e-07 1.8082518656629309e-02
-4.9894999999999996e+00 0.0000000000000000e+00 9.8543877311009105e-07 1.8092037415685939e-02
-4.9889999999999999e+00 0.0000000000000000e+00 9.8692949139427813e-07 1.8072829495500996e-02
-4.9885000000000002e+00 0.0000000000000000e+00 9.8842245306115129e-07 1.8089011126732467e-02
-4.9880000000000004e+00 0.0000000000000000e+00 9.8991766216339896e-07 1.8090739118019183e-02
-4.9874999999999998e+00 0.0000000000000000e+00 9.9141512075061238e-07 1.8077883900944013e-02
-4.9870000000000001e+00 0.0000000000000000e+00 9.9291483457765220e-07 1.8097860114675225e-02
-4.9865000000000004e+00 0.0000000000000000e+00 9.9441680442618434e-07 1.8077277140299573e-02
-4.9859999999999998e+00 0.0000000000000000e+00 9.9592103610383855e-07 1.8094950569753149e-02
-4.9855000000000000e+00 0.0000000000000000e+00 9.9742753180214613e-07 1.8086736217950782e-02
-4.9850000000000003e+00 0.0000000000000000e+00 9.9893629443201775e-07 1.8079802131706606e-02
-4.9844999999999997e+00 0.0000000000000000e+00 1.0004473283246429e-06 1.8096332182047856e-02
-4.9840000000000000e+00 0.0000000000000000e+00 1.0019606362065945e-06 1.8086634970061126e-02
-4.9835000000000003e+00 0.0000000000000000e+00 1.0034762218486589e-06 1.8084615778498972e-02
-4.9829999999999997e+00 0.0000000000000000e+00 1.0049940885150219e-06 1.8089599563432601e-02
-4.9824999999999999e+00 0.0000000000000000e+00 1.0065142396156351e-06 1.8085041034776133e-02
-4.9820000000000002e+00 0.0000000000000000e+00 1.0080366793210908e-06 1.8101781572545526e-02
-4.9814999999999996e+00 0.0000000000000000e+00 1.0095614100778786e-06 1.8086508829783320e-02
-4.9809999999999999e+00 0.0000000000000000e+00 1.0110884346265148e-06 1.8090877977298456e-02
-4.9805000000000001e+00 0.0000000000000000e+00 1.0126177589636741e-06 1.8101344460278564e-02
-4.9800000000000004e+00 0.0000000000000000e+00 1.0141493836605964e-06 1.8085540713865964e-02
-4.9794999999999998e+00 0.0000000000000000e+00 1.0156833143489766e-06 1.8105210684177780e-02
-4.9790000000000001e+00 0.0000000000000000e+00 1.0172195529324818e-06 1.8086926872904432e-02
-4.9785000000000004e+00 0.0000000000000000e+00 1.0187581049709051e-06 1.8094253046678402e-02
-4.9779999999999998e+00 0.0000000000000000e+00 1.0202989712767070e-06 1.8103677550594506e-02
-4.9775000000000000e+00 0.0000000000000000e+00 1.0218421567548456e-06 1.8088305279232740e-02
-4.9770000000000003e+00 0.0000000000000000e+00 1.0233876643018869e-06 1.8100077039950931e-02
-4.9764999999999997e+00 0.0000000000000000e+00 1.0249354987857996e-06 1.8102013497717777e-02
-4.9760000000000000e+00 0.0000000000000000e+00 1.0264856629588008e-06 1.8089516533683347e-02
-4.9755000000000003e+00 0.0000000000000000e+00 1.0280381595084760e-06 1.8108464531491762e-02
-4.9749999999999996e+00 0.0000000000000000e+00 1.0295929926639195e-06 1.8089634681690309e-02
-4.9744999999999999e+00 0.0000000000000000e+00 1.0311501655210040e-06 1.8104142121985592e-02
-4.9740000000000002e+00 0.0000000000000000e+00 1.0327096809003573e-06 1.8101173306776200e-02
-4.9734999999999996e+00 0.0000000000000000e+00 1.0342715447920189e-06 1.8091172427277025e-02
-4.9729999999999999e+00 0.0000000000000000e+00 1.0358357580854807e-06 1.8111979085439378e-02
-4.9725000000000001e+00 0.0000000000000000e+00 1.0374023256485965e-06 1.8092732022128407e-02
-4.9720000000000004e+00 0.0000000000000000e+00 1.0389712510124642e-06 1.8098672472405972e-02
-4.9714999999999998e+00 0.0000000000000000e+00 1.0405425367299187e-06 1.8110474686635653e-02
-4.9710000000000001e+00 0.0000000000000000e+00 1.0421161880491745e-06 1.8092239221005030e-02
-4.9705000000000004e+00 0.0000000000000000e+00 1.0436922069957804e-06 1.8111282744655233e-02
-4.9699999999999998e+00 0.0000000000000000e+00 1.0452705974077508e-06 1.8100381182926496e-02
-4.9695000000000000e+00 0.0000000000000000e+00 1.0468513641553364e-06 1.8100070357728322e-02
-4.9690000000000003e+00 0.0000000000000000e+00 1.0484345086036308e-06 1.8113342189926922e-02
-4.9684999999999997e+00 0.0000000000000000e+00 1.0500200353351744e-06 1.8099307728583390e-02
-4.9680000000000000e+00 0.0000000000000000e+00 1.0516079484685027e-06 1.8109230614235573e-02
-4.9675000000000002e+00 0.0000000000000000e+00 1.0531982516525904e-06 1.8113289976776744e-02
-4.9669999999999996e+00 0.0000000000000000e+00 1.0547909462870387e-06 1.8096885128032005e-02
-4.9664999999999999e+00 0.0000000000000000e+00 1.0563860388062599e-06 1.8120804376004572e-02
-4.9660000000000002e+00 0.0000000000000000e+00 1.0579835314258286e-06 1.8100822616087343e-02
-4.9654999999999996e+00 0.0000000000000000e+00 1.0595834276302852e-06 1.8113951873621133e-02
-4.9649999999999999e+00 0.0000000000000000e+00 1.0611857326799089e-06 1.8110814785948538e-02
-4.9645000000000001e+00 0.0000000000000000e+00 1.0627904477218114e-06 1.8101764253312263e-02
-4.9640000000000004e+00 0.0000000000000000e+00 1.0643975769556952e-06 1.8116660455458164e-02
-4.9634999999999998e+00 0.0000000000000000e+00 1.0660071247237374e-06 1.8109672194766901e-02
-4.9630000000000001e+00 0.0000000000000000e+00 1.0676190958911471e-06 1.8106428857928798e-02
-4.9625000000000004e+00 0.0000000000000000e+00 1.0692334913302646e-06 1.8121244394530774e-02
-4.9619999999999997e+00 0.0000000000000000e+00 1.0708503153926864e-06 1.8106633138263190e-02
-4.9615000000000000e+00 0.0000000000000000e+00 1.0724695742672839e-06 1.8123845131631032e-02
-4.9610000000000003e+00 0.0000000000000000e+00 1.0740912676515761e-06 1.8113209899022726e-02
-4.9604999999999997e+00 0.0000000000000000e+00 1.0757154027915956e-06 1.8111389657106795e-02
-4.9600000000000000e+00 0.0000000000000000e+00 1.0773419806997177e-06 1.8123913753571343e-02
-4.9595000000000002e+00 0.0000000000000000e+00 1.0789710066331711e-06 1.8109551721772647e-02
-4.9589999999999996e+00 0.0000000000000000e+00 1.0806024828825071e-06 1.8116715998834836e-02
-4.9584999999999999e+00 0.0000000000000000e+00 1.0822364142903736e-06 1.8118306196296782e-02
-4.9580000000000002e+00 0.0000000000000000e+00 1.0838728048899372e-06 1.8116009145459237e-02
-4.9574999999999996e+00 0.0000000000000000e+00 1.0855116577033351e-06 1.8126881522135051e-02
-4.9569999999999999e+00 0.0000000000000000e+00 1.0871529758398051e-06 1.8111017571936609e-02
-4.9565000000000001e+00 0.0000000000000000e+00 1.0887967634329478e-06 1.8121498507686771e-02
-4.9560000000000004e+00 0.0000000000000000e+00 1.0904430237339929e-06 1.8125844013359226e-02
-4.9554999999999998e+00 0.0000000000000000e+00 1.0920917624288821e-06 1.8110418421795726e-02
-4.9550000000000001e+00 0.0000000000000000e+00 1.0937429812387584e-06 1.8129477600120937e-02
-4.9545000000000003e+00 0.0000000000000000e+00 1.0953966843795256e-06 1.8112706469325068e-02
-4.9539999999999997e+00 0.0000000000000000e+00 1.0970528757347347e-06 1.8123216713283985e-02
-4.9535000000000000e+00 0.0000000000000000e+00 1.0987115587241083e-06 1.8126150389412312e-02
-4.9530000000000003e+00 0.0000000000000000e+00 1.1003727371572821e-06 1.8115535159164493e-02
-4.9524999999999997e+00 0.0000000000000000e+00 1.1020364154298009e-06 1.8131894973855516e-02
-4.9520000000000000e+00 0.0000000000000000e+00 1.1037025969221948e-06 1.8125316583743591e-02
-4.9515000000000002e+00 0.0000000000000000e+00 1.1053712842845792e-06 1.8120544878152556e-02
-4.9509999999999996e+00 0.0000000000000000e+00 1.1070424826021188e-06 1.8133575752327588e-02
-4.9504999999999999e+00 0.0000000000000000e+00 1.1087161953278711e-06 1.8116842339459819e-02
-4.9500000000000002e+00 0.0000000000000000e+00 1.1103924272482486e-06 1.8134072221533067e-02
-4.9494999999999996e+00 0.0000000000000000e+00 1.1120711804586130e-06 1.8126558959866267e-02
-4.9489999999999998e+00 0.0000000000000000e+00 1.1137524584975901e-06 1.8122040385211379e-02
-4.9485000000000001e+00 0.0000000000000000e+00 1.1154362667931841e-06 1.8137245127317556e-02
-4.9480000000000004e+00 0.0000000000000000e+00 1.1171226072819390e-06 1.8117833798762435e-02
-4.9474999999999998e+00 0.0000000000000000e+00 1.1188114858371310e-06 1.8133954153405692e-02
-4.9470000000000001e+00 0.0000000000000000e+00 1.1205029056301556e-06 1.8135639473800771e-02
-4.9465000000000003e+00 0.0000000000000000e+00 1.1221968692563713e-06 1.8121741262355277e-02
-4.9459999999999997e+00 0.0000000000000000e+00 1.1238933820160814e-06 1.8141906431957861e-02
-4.9455000000000000e+00 0.0000000000000000e+00 1.1255924460390929e-06 1.8126535035916543e-02
-4.9450000000000003e+00 0.0000000000000000e+00 1.1272940665854752e-06 1.8133062166937986e-02
-4.9444999999999997e+00 0.0000000000000000e+00 1.1289982483279279e-06 1.8142356451397609e-02
-4.9440000000000000e+00 0.0000000000000000e+00 1.1307049924746893e-06 1.8127109949324025e-02
-4.9435000000000002e+00 0.0000000000000000e+00 1.1324143045290866e-06 1.8139849578720176e-02
